filename,centroid_mean,centroid_std,rolloff_mean,rolloff_std,zcr_mean,zcr_std,flatness_mean,flatness_std,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std
india_bollywood_shreya_ghoshal_teri_ore.wav,2237.7373596637894,624.8867631477724,4536.758922384708,1597.432547773512,0.10550315755964128,0.043703887815346766,0.020434229,0.06587014,-76.91753387451172,93.04949951171875,-16.68335723876953,12.625938415527344,0.4882614016532898,0.7500360012054443,12.398185729980469,5.0025410652160645,-4.484029293060303,4.34622859954834,-5.116067409515381,-3.8609046936035156,-4.330286979675293,69.26524353027344,24.63519287109375,26.33210563659668,19.769367218017578,13.49135684967041,14.758402824401855,12.000420570373535,10.380605697631836,9.757579803466797,10.298419952392578,9.62782096862793,9.653258323669434,8.609668731689453
india_bollywood_sonu_nigam_kal_ho_naa_ho.wav,2051.8404045476113,841.0346126175258,4530.2582148473775,1954.291408873344,0.07539710971964245,0.053041189815802955,0.016223487,0.072222784,-193.82066345214844,94.08423614501953,16.982332229614258,29.09461784362793,7.606257438659668,3.5095009803771973,1.645025372505188,4.516716957092285,-6.338403224945068,3.790175437927246,-2.8635945320129395,0.8680103421211243,0.5580282807350159,76.15985107421875,31.477327346801758,19.272083282470703,19.276994705200195,14.958893775939941,13.817116737365723,12.27791690826416,11.740342140197754,12.24858283996582,12.292376518249512,11.701196670532227,9.571557998657227,10.246987342834473
india_classical_amjad_ali_khan_raga_durga.wav,1235.2252470479045,438.4502764834488,2236.0084124499363,1157.2156489048768,0.0625510161510332,0.03268423580180382,0.0011057408,0.0028242432,-463.8606872558594,107.4685287475586,11.786417007446289,10.820749282836914,-2.6804566383361816,2.2813456058502197,2.097588062286377,-3.154752731323242,-4.749665260314941,-3.508241653442383,-8.566288948059082,-6.524297714233398,-0.9400264620780945,78.76713562011719,23.59890365600586,23.857757568359375,15.698675155639648,12.5552339553833,12.19509220123291,10.407820701599121,9.170409202575684,8.450087547302246,8.938831329345703,10.755850791931152,10.347485542297363,9.652180671691895
india_classical_bhimsen_joshi_raga_miyan_ki_todi.wav,1265.0251865732807,197.16972221664182,2480.6829951604946,379.71393553212994,0.07024215439618645,0.020821286429905172,0.0010504777,0.016319575,-244.0562744140625,171.2147979736328,-66.26012420654297,34.659461975097656,-7.239924907684326,-17.805713653564453,-17.956787109375,-18.418825149536133,-14.985862731933594,-9.470273971557617,-4.025698184967041,-8.122093200683594,-10.682995796203613,37.85282897949219,16.19554901123047,10.611326217651367,10.543511390686035,9.260066032409668,7.700307846069336,7.174505710601807,8.89680290222168,7.396188735961914,7.563501358032227,7.113783836364746,6.715531826019287,6.149296283721924
india_classical_l._subramaniam_raga_hemavati.wav,1159.8401920919805,184.93068258830445,1814.9639188546982,317.93871979095644,0.08537414395058412,0.01899279052899854,0.011494793,0.10559423,-292.1422119140625,182.4474334716797,-72.6403579711914,-14.234954833984375,-8.87081527709961,-14.50655460357666,-24.06364631652832,-22.745220184326172,-13.176852226257324,-16.42251968383789,-12.041336059570312,-7.530168533325195,-3.3552658557891846,56.65061569213867,26.6897029876709,18.79668617248535,7.500176906585693,7.750360012054443,6.16981840133667,6.748595714569092,6.716126918792725,6.07322883605957,7.098119735717773,8.250022888183594,8.285850524902344,8.304598808288574
india_classical_ms_subbulakshmi_bhaja_govindam.wav,1898.8446557989705,447.77533784419586,3539.568384656337,776.9527716118063,0.11665455127553982,0.03857058068722863,0.0041270494,0.013005788,-179.10659790039062,115.61378479003906,-59.52401351928711,34.85497283935547,-18.990278244018555,0.9839587211608887,-4.736140727996826,-12.271124839782715,-10.362272262573242,0.026892710477113724,-13.013004302978516,-1.5582363605499268,-6.108548641204834,67.39116668701172,26.32160186767578,21.69086456298828,18.4644775390625,14.75759220123291,11.598299980163574,10.925056457519531,10.663802146911621,9.493728637695312,10.174095153808594,9.051165580749512,10.889119148254395,7.550865650177002
india_classical_ravi_shankar_raga_jog.wav,1854.1310159261113,604.048258166748,3604.3804763003905,1343.8418584174115,0.11699431884142095,0.06581380167185935,0.003981911,0.043067604,-218.5068359375,104.1864013671875,-19.862573623657227,19.46725082397461,-25.24032974243164,-8.183206558227539,-12.65777587890625,6.939696311950684,-1.0113362073898315,0.1560901254415512,-2.960628032684326,-3.8445639610290527,-5.633196830749512,60.768943786621094,33.989315032958984,15.646116256713867,14.480962753295898,14.304924011230469,12.774177551269531,12.832579612731934,11.410778999328613,10.419464111328125,9.210183143615723,9.223236083984375,8.97579574584961,8.451066017150879
india_folk_bombay_jayashri_kanne_kalaimane.wav,1569.9786459514894,483.03386390979887,3321.2928490320987,1475.9674573093307,0.04862065931913165,0.02255733410400523,0.0072493595,0.06657854,-233.9303436279297,116.19408416748047,13.630355834960938,17.33574867248535,5.537393569946289,4.080328941345215,2.6790223121643066,-0.6554498076438904,-4.082791805267334,-2.3498692512512207,-4.7818169593811035,-2.3168022632598877,-3.3990018367767334,79.79227447509766,30.296798706054688,19.2104434967041,14.602519035339355,14.292719841003418,12.243638038635254,10.429410934448242,10.06696891784668,10.938155174255371,9.406631469726562,8.474520683288574,8.954828262329102,10.347675323486328
india_folk_gurdas_maan_apna_punjab.wav,1621.7851523463967,319.2534459356883,2829.135167972378,487.07021070682583,0.11145368141615393,0.03603524353341261,0.0012721386,0.008098353,-142.66033935546875,152.8219451904297,-81.01750183105469,33.08661651611328,-15.535699844360352,2.945974588394165,-6.251872539520264,1.235731840133667,-9.388862609863281,4.389081954956055,-2.507620334625244,-0.8419787287712097,1.4885462522506714,46.83623504638672,22.3045711517334,21.871036529541016,14.058897972106934,13.713338851928711,9.651078224182129,13.056447982788086,9.293014526367188,8.947789192199707,8.176568031311035,8.91289234161377,8.542620658874512,9.307219505310059
india_folk_manganiyar_group_nimbooda.wav,2121.8463811575184,572.0610379952727,4090.574904973916,1271.0920312279525,0.115993268588925,0.037475293763939106,0.01253517,0.022817098,-142.1448211669922,93.38925170898438,-34.322845458984375,18.00149917602539,-4.862031936645508,1.9174308776855469,-0.9369820952415466,-3.143211603164673,1.5092833042144775,5.088194847106934,6.537632942199707,5.803661346435547,-2.7976632118225098,67.45143127441406,26.343299865722656,19.769128799438477,14.963911056518555,15.142552375793457,11.305482864379883,10.279423713684082,8.47929573059082,9.467194557189941,8.793490409851074,10.982379913330078,8.61748218536377,9.239184379577637
